success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,task_order,participant,rt,stimulus,response,task_type,correct_response,correct_response_key,css_classes,size_condition,choices,correct,prompt_text,slider_start,Q0,Q1,Q2,Q3,file_name
NA,NA,NA,NA,NA,html-keyboard-response,90,2.0.0,100778,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,91,2.0.0,101223,p029ley7ors,small_first,duck,437,stimuli/16-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,93,2.0.0,101925,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,94,2.0.0,102383,p029ley7ors,small_first,duck,451,stimuli/32-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,96,2.0.0,103085,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,97,2.0.0,103575,p029ley7ors,small_first,duck,483,stimuli/10-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,99,2.0.0,104277,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,100,2.0.0,105253,p029ley7ors,small_first,duck,968,stimuli/22-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,102,2.0.0,105955,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,103,2.0.0,106573,p029ley7ors,small_first,duck,611,stimuli/32-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,105,2.0.0,107276,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,106,2.0.0,107805,p029ley7ors,small_first,duck,521,stimuli/21-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,108,2.0.0,108507,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,109,2.0.0,108950,p029ley7ors,small_first,duck,436,stimuli/28-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,111,2.0.0,109652,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,112,2.0.0,110111,p029ley7ors,small_first,duck,452,stimuli/4-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,114,2.0.0,110813,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,115,2.0.0,111242,p029ley7ors,small_first,duck,424,stimuli/34-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,117,2.0.0,111945,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,118,2.0.0,112370,p029ley7ors,small_first,duck,418,stimuli/11-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,120,2.0.0,113073,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,121,2.0.0,113506,p029ley7ors,small_first,duck,427,stimuli/35-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,123,2.0.0,114208,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,124,2.0.0,114589,p029ley7ors,small_first,duck,374,stimuli/27-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,126,2.0.0,115291,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,127,2.0.0,115981,p029ley7ors,small_first,duck,688,stimuli/23-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,129,2.0.0,116684,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,130,2.0.0,117110,p029ley7ors,small_first,duck,419,stimuli/7-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,132,2.0.0,117813,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,133,2.0.0,118218,p029ley7ors,small_first,duck,404,stimuli/2-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,135,2.0.0,118920,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,136,2.0.0,119394,p029ley7ors,small_first,duck,468,stimuli/29-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,138,2.0.0,120097,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,139,2.0.0,120751,p029ley7ors,small_first,duck,648,stimuli/20-Incongruent.jpg,m,incongruent_small,left,z,normal,small,m,FALSE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,140,2.0.0,121754,p029ley7ors,small_first,duck,null,<p style='color:red; font-size: 48px;'>Incorrect!</p>,null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,141,2.0.0,122456,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,142,2.0.0,123173,p029ley7ors,small_first,duck,709,stimuli/8-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,144,2.0.0,123876,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,145,2.0.0,124299,p029ley7ors,small_first,duck,415,stimuli/12-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,147,2.0.0,125001,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,148,2.0.0,125418,p029ley7ors,small_first,duck,408,stimuli/17-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,150,2.0.0,126121,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,151,2.0.0,126619,p029ley7ors,small_first,duck,492,stimuli/30-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,153,2.0.0,127322,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,154,2.0.0,127709,p029ley7ors,small_first,duck,379,stimuli/5-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,156,2.0.0,128411,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,157,2.0.0,128865,p029ley7ors,small_first,duck,447,stimuli/21-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,159,2.0.0,129568,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,160,2.0.0,129959,p029ley7ors,small_first,duck,387,stimuli/20-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,162,2.0.0,130662,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,163,2.0.0,131070,p029ley7ors,small_first,duck,401,stimuli/8-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,165,2.0.0,131773,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,166,2.0.0,132479,p029ley7ors,small_first,duck,699,stimuli/10-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,168,2.0.0,133182,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,169,2.0.0,133594,p029ley7ors,small_first,duck,405,stimuli/3-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,html-keyboard-response,171,2.0.0,134297,p029ley7ors,small_first,duck,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
NA,NA,NA,NA,NA,image-keyboard-response,172,2.0.0,134694,p029ley7ors,small_first,duck,391,stimuli/29-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p029ley7ors_1772141761118.csv
